MemberID,ChineseName,EnglishName,Email,Gender,Birth,Education,MaritalStatus,StartDate,Age,AgeRange
5427,余欣儀,Mylo,mylo5427@gmail.com,女性,1971-4-19 12:00:00,研究所,M,2008-5-14 12:00:00,41,40~49歲
5428,蔡怡靜,Hugh,hugh5428@gmail.com,女性,1972-4-3 12:00:00,研究所,M,2008-11-1 12:00:00,41,40~49歲
5439,韓依婷,Tomas,tomas5439@gmail.com,女性,1972-3-13 12:00:00,研究所,M,2008-12-13 12:00:00,41,40~49歲
5454,李偉志,Vincenzo,vincenzo5454@gmail.com,女性,1972-1-15 12:00:00,研究所,M,2008-4-8 12:00:00,41,40~49歲
5466,翁琦芝,Westley,westley5466@gmail.com,女性,1971-8-3 12:00:00,研究所,M,2006-7-21 12:00:00,41,40~49歲
5474,李琳光,Langston,langston5474@gmail.com,女性,1971-10-1 12:00:00,研究所,M,2008-11-13 12:00:00,41,40~49歲
5475,鄭宜蓁,Byron,byron5475@gmail.com,女性,1972-4-3 12:00:00,研究所,M,2008-11-14 12:00:00,41,40~49歲
5492,林淑華,Kiaan,kiaan5492@gmail.com,女性,1971-5-9 12:00:00,研究所,M,2006-1-13 12:00:00,41,40~49歲
5507,曹紹亞,Loyal,loyal5507@gmail.com,女性,1971-9-15 12:00:00,研究所,M,2008-8-2 12:00:00,41,40~49歲
5587,侯家榮,Orlando,orlando5587@gmail.com,女性,1971-8-9 12:00:00,研究所,M,2008-11-8 12:00:00,41,40~49歲
5589,梁虎禮,Kyro,kyro5589@gmail.com,女性,1971-9-15 12:00:00,研究所,M,2008-5-21 12:00:00,41,40~49歲
5607,林錦華,Amias,amias5607@gmail.com,女性,1972-1-29 12:00:00,研究所,M,2006-7-8 12:00:00,41,40~49歲
5618,溥雅文,Amiri,amiri5618@gmail.com,女性,1972-3-13 12:00:00,研究所,M,2008-11-11 12:00:00,41,40~49歲
5645,陳貴良,Jimmy,jimmy5645@gmail.com,女性,1971-12-12 12:00:00,研究所,M,2008-11-8 12:00:00,41,40~49歲
5649,賴佩君,Vicente,vicente5649@gmail.com,女性,1971-7-6 12:00:00,研究所,M,2008-1-10 12:00:00,41,40~49歲
5653,阮雅慧,Khari,khari5653@gmail.com,女性,1972-1-17 12:00:00,研究所,M,2008-12-16 12:00:00,41,40~49歲
5673,許成漢,Brendan,brendan5673@gmail.com,女性,1971-4-17 12:00:00,研究所,M,2007-10-13 12:00:00,41,40~49歲
5682,丁明哲,Rey,rey5682@gmail.com,女性,1971-8-13 12:00:00,研究所,M,2008-3-24 12:00:00,41,40~49歲
5702,黃志賢,Ben,ben5702@gmail.com,女性,1971-9-18 12:00:00,研究所,M,2007-3-19 12:00:00,41,40~49歲
5714,許紹倫,Emery,emery5714@gmail.com,女性,1971-10-18 12:00:00,研究所,M,2008-4-14 12:00:00,41,40~49歲
5715,吳芝睿,Zyair,zyair5715@gmail.com,女性,1971-7-28 12:00:00,研究所,M,2006-11-25 12:00:00,41,40~49歲
6429,陳素信,Bjorn,bjorn6429@gmail.com,男性,1971-4-21 12:00:00,研究所,M,2007-9-28 12:00:00,41,40~49歲
6438,許佳琪,Evander,evander6438@gmail.com,男性,1971-4-15 12:00:00,研究所,M,2006-7-15 12:00:00,41,40~49歲
6457,許紹嘉,Ramon,ramon6457@gmail.com,男性,1971-7-1 12:00:00,研究所,M,2008-1-16 12:00:00,41,40~49歲
6495,章淑芬,Alvin,alvin6495@gmail.com,男性,1971-6-22 12:00:00,研究所,M,2007-6-27 12:00:00,41,40~49歲
6514,吳智興,Ricky,ricky6514@gmail.com,男性,1971-6-7 12:00:00,研究所,M,2008-1-13 12:00:00,41,40~49歲
6538,宋惠君,Jagger,jagger6538@gmail.com,男性,1971-4-17 12:00:00,研究所,M,2008-11-25 12:00:00,41,40~49歲
6542,陳雅婷,Brock,brock6542@gmail.com,男性,1972-1-28 12:00:00,研究所,M,2008-10-22 12:00:00,41,40~49歲
6561,林紹易,Dakari,dakari6561@gmail.com,男性,1971-8-18 12:00:00,研究所,M,2008-2-1 12:00:00,41,40~49歲
6564,王佳樺,Eddie,eddie6564@gmail.com,男性,1971-10-21 12:00:00,研究所,M,2008-10-9 12:00:00,41,40~49歲
6565,鄧琬婷,Blaze,blaze6565@gmail.com,男性,1971-10-8 12:00:00,研究所,M,2008-10-16 12:00:00,41,40~49歲
6566,陳雅鈴,Gatlin,gatlin6566@gmail.com,男性,1972-1-18 12:00:00,研究所,M,2008-10-9 12:00:00,41,40~49歲
6570,李美芳,Alonso,alonso6570@gmail.com,男性,1972-2-18 12:00:00,研究所,M,2008-3-28 12:00:00,41,40~49歲
6589,林嘉玲,Curtis,curtis6589@gmail.com,男性,1971-5-9 12:00:00,研究所,M,2007-8-26 12:00:00,41,40~49歲
6594,姜雅茹,Kylian,kylian6594@gmail.com,男性,1971-5-13 12:00:00,研究所,M,2006-4-23 12:00:00,41,40~49歲
6622,詹富真,Nathanael,nathanael6622@gmail.com,男性,1971-4-21 12:00:00,研究所,M,2006-6-13 12:00:00,41,40~49歲
6636,梁百聖,Devon,devon6636@gmail.com,男性,1972-3-20 12:00:00,研究所,M,2008-3-8 12:00:00,41,40~49歲
6657,張靜宜,Wayne,wayne6657@gmail.com,男性,1971-4-17 12:00:00,研究所,M,2008-3-11 12:00:00,41,40~49歲
6658,黃佳玲,Zakai,zakai6658@gmail.com,男性,1972-3-19 12:00:00,研究所,M,2006-8-24 12:00:00,41,40~49歲
6689,黃英才,Mathew,mathew6689@gmail.com,男性,1971-10-6 12:00:00,研究所,M,2007-12-11 12:00:00,41,40~49歲
6693,蘇曉君,Rome,rome6693@gmail.com,男性,1971-5-24 12:00:00,研究所,M,2008-11-23 12:00:00,41,40~49歲
6749,王南茜,Riggs,riggs6749@gmail.com,男性,1971-8-10 12:00:00,研究所,M,2008-10-6 12:00:00,41,40~49歲
6753,林雅琪,Aryan,aryan6753@gmail.com,男性,1971-6-21 12:00:00,研究所,M,2008-7-10 12:00:00,41,40~49歲
6781,杜筱娟,Avi,avi6781@gmail.com,男性,1971-8-16 12:00:00,研究所,M,2008-10-1 12:00:00,41,40~49歲
6785,時靜宜,Hassan,hassan6785@gmail.com,男性,1971-7-18 12:00:00,研究所,M,2008-2-2 12:00:00,41,40~49歲
6821,蔡百財,Lochlan,lochlan6821@gmail.com,男性,1971-10-8 12:00:00,研究所,M,2008-10-29 12:00:00,41,40~49歲
6822,周怡君,Stanley,stanley6822@gmail.com,男性,1971-5-6 12:00:00,研究所,M,2008-3-26 12:00:00,41,40~49歲
6851,周淑娟,Dash,dash6851@gmail.com,男性,1972-2-15 12:00:00,研究所,M,2008-10-23 12:00:00,41,40~49歲
6852,林俊宏,Kaiser,kaiser6852@gmail.com,男性,1971-8-10 12:00:00,研究所,M,2008-2-13 12:00:00,41,40~49歲
6853,施雅君,Benicio,benicio6853@gmail.com,男性,1971-11-10 12:00:00,研究所,M,2008-11-25 12:00:00,41,40~49歲
6855,張韻如,Bryant,bryant6855@gmail.com,男性,1971-4-19 12:00:00,研究所,M,2008-11-28 12:00:00,41,40~49歲
6866,張蜂依,Talon,talon6866@gmail.com,男性,1971-8-4 12:00:00,研究所,M,2008-3-14 12:00:00,41,40~49歲
6871,盧佩珊,Rohan,rohan6871@gmail.com,男性,1971-4-23 12:00:00,研究所,M,2007-8-22 12:00:00,41,40~49歲
6910,陳家瑋,Wesson,wesson6910@gmail.com,男性,1972-4-3 12:00:00,研究所,M,2008-10-21 12:00:00,41,40~49歲
6911,張芳儀,Joe,joe6911@gmail.com,男性,1971-9-28 12:00:00,研究所,M,2007-2-23 12:00:00,41,40~49歲
6930,劉雅婷,Noe,noe6930@gmail.com,男性,1971-7-25 12:00:00,研究所,M,2008-3-10 12:00:00,41,40~49歲
6939,魏雅婷,Melvin,melvin6939@gmail.com,男性,1971-12-23 12:00:00,研究所,M,2007-10-6 12:00:00,41,40~49歲
6991,沈港生,Vihaan,vihaan6991@gmail.com,男性,1971-9-16 12:00:00,研究所,M,2008-9-3 12:00:00,41,40~49歲
6994,夏舜仁,Zayd,zayd6994@gmail.com,男性,1971-9-17 12:00:00,研究所,M,2006-9-25 12:00:00,41,40~49歲
7029,陳怡如,Darren,darren7029@gmail.com,男性,1971-10-31 12:00:00,研究所,M,2008-10-24 12:00:00,41,40~49歲
5796,金志豪,Enoch,enoch5796@gmail.com,女性,1971-7-20 12:00:00,研究所,S,2008-2-1 12:00:00,41,40~49歲
5797,林俊傑,Mitchell,mitchell5797@gmail.com,女性,1972-3-5 12:00:00,研究所,S,2008-4-14 12:00:00,41,40~49歲
5814,李嘉慧,Jedidiah,jedidiah5814@gmail.com,女性,1971-4-23 12:00:00,研究所,S,2008-11-22 12:00:00,41,40~49歲
5815,戎怡伶,Brodie,brodie5815@gmail.com,女性,1972-2-17 12:00:00,研究所,S,2008-3-22 12:00:00,41,40~49歲
5827,連郁婷,Castiel,castiel5827@gmail.com,女性,1971-6-2 12:00:00,研究所,S,2008-3-29 12:00:00,41,40~49歲
5899,李筱婷,Ira,ira5899@gmail.com,女性,1971-12-3 12:00:00,研究所,S,2006-5-28 12:00:00,41,40~49歲
5924,童華枝,Lance,lance5924@gmail.com,女性,1971-5-22 12:00:00,研究所,S,2008-10-19 12:00:00,41,40~49歲
5925,吳淑真,Guillermo,guillermo5925@gmail.com,女性,1971-9-15 12:00:00,研究所,S,2006-10-6 12:00:00,41,40~49歲
5941,林新嘉,Thatcher,thatcher5941@gmail.com,女性,1971-5-9 12:00:00,研究所,S,2007-9-3 12:00:00,41,40~49歲
5944,賴俊明,Ermias,ermias5944@gmail.com,女性,1971-10-27 12:00:00,研究所,S,2008-4-19 12:00:00,41,40~49歲
5947,韓嘉玲,Misael,misael5947@gmail.com,女性,1971-11-2 12:00:00,研究所,S,2008-5-31 12:00:00,41,40~49歲
5978,羅雅茹,Jakari,jakari5978@gmail.com,女性,1971-5-9 12:00:00,研究所,S,2007-8-28 12:00:00,41,40~49歲
5998,林怡婷,Emory,emory5998@gmail.com,女性,1972-2-11 12:00:00,研究所,S,2006-8-9 12:00:00,41,40~49歲
6021,涂怡君,Mccoy,mccoy6021@gmail.com,男性,1971-10-13 12:00:00,研究所,S,2008-2-20 12:00:00,41,40~49歲
6088,林國亞,Rudy,rudy6088@gmail.com,男性,1971-10-22 12:00:00,研究所,S,2008-12-17 12:00:00,41,40~49歲
6089,林素貞,Thaddeus,thaddeus6089@gmail.com,男性,1971-7-13 12:00:00,研究所,S,2008-10-15 12:00:00,41,40~49歲
6102,鄭韻美,Valentin,valentin6102@gmail.com,男性,1971-9-27 12:00:00,研究所,S,2008-2-9 12:00:00,41,40~49歲
6143,陳雅慧,Yehuda,yehuda6143@gmail.com,男性,1971-11-16 12:00:00,研究所,S,2008-11-19 12:00:00,41,40~49歲
6169,廖淑芳,Bode,bode6169@gmail.com,男性,1971-12-4 12:00:00,研究所,S,2006-12-28 12:00:00,41,40~49歲
6172,蔣佩玲,Madden,madden6172@gmail.com,男性,1971-10-27 12:00:00,研究所,S,2007-5-20 12:00:00,41,40~49歲
6174,詹嘉玲,Kase,kase6174@gmail.com,男性,1972-3-31 12:00:00,研究所,S,2007-1-8 12:00:00,41,40~49歲
6212,屈蜂淑,Bear,bear6212@gmail.com,男性,1971-11-9 12:00:00,研究所,S,2008-3-4 12:00:00,41,40~49歲
6213,黃建志,Boden,boden6213@gmail.com,男性,1972-2-29 12:00:00,研究所,S,2008-7-29 12:00:00,41,40~49歲
6312,楊智偉,Jiraiya,jiraiya6312@gmail.com,男性,1971-8-7 12:00:00,研究所,S,2008-5-27 12:00:00,41,40~49歲
6320,趙雅文,Maurice,maurice6320@gmail.com,男性,1972-1-20 12:00:00,研究所,S,2008-10-20 12:00:00,41,40~49歲
6354,郭雅君,Alvaro,alvaro6354@gmail.com,男性,1971-11-8 12:00:00,研究所,S,2007-8-9 12:00:00,41,40~49歲
6363,李淑萍,Ameer,ameer6363@gmail.com,男性,1972-2-14 12:00:00,研究所,S,2007-8-23 12:00:00,41,40~49歲
6382,鐘怡婷,Demetrius,demetrius6382@gmail.com,男性,1971-6-4 12:00:00,研究所,S,2008-3-11 12:00:00,41,40~49歲
6393,張宜君,Eliseo,eliseo6393@gmail.com,男性,1971-6-4 12:00:00,研究所,S,2007-3-30 12:00:00,41,40~49歲
5338,林淑芬,Kabir,kabir5338@gmail.com,女性,1968-6-16 12:00:00,研究所,M,2008-2-14 12:00:00,44,40~49歲
5360,蔡雅慧,Kellan,kellan5360@gmail.com,女性,1968-4-24 12:00:00,研究所,M,2008-4-5 12:00:00,44,40~49歲
5408,劉淑華,Allan,allan5408@gmail.com,女性,1968-11-27 12:00:00,研究所,M,2008-9-27 12:00:00,44,40~49歲
5463,陳家豪,Azrael,azrael5463@gmail.com,女性,1968-5-21 12:00:00,研究所,M,2008-9-5 12:00:00,44,40~49歲
5467,冷豐夢,Calum,calum5467@gmail.com,女性,1968-9-15 12:00:00,研究所,M,2008-3-14 12:00:00,44,40~49歲
5579,洪思俊,Niklaus,niklaus5579@gmail.com,女性,1969-1-17 12:00:00,研究所,M,2008-4-9 12:00:00,44,40~49歲
5621,沈土合,Ray,ray5621@gmail.com,女性,1969-1-30 12:00:00,研究所,M,2008-3-28 12:00:00,44,40~49歲
5636,鍾佳穎,Damari,damari5636@gmail.com,女性,1968-7-29 12:00:00,研究所,M,2008-8-16 12:00:00,44,40~49歲
5710,黎志明,Elio,elio5710@gmail.com,女性,1968-4-23 12:00:00,研究所,M,2008-9-5 12:00:00,44,40~49歲
5720,陳怡靜,Jon,jon5720@gmail.com,女性,1968-7-20 12:00:00,研究所,S,2008-2-9 12:00:00,44,40~49歲
5751,林盛昌,Leighton,leighton5751@gmail.com,女性,1968-8-3 12:00:00,研究所,S,2008-11-28 12:00:00,44,40~49歲
5756,蔡宗翰,Axl,axl5756@gmail.com,女性,1969-3-4 12:00:00,研究所,S,2008-6-9 12:00:00,44,40~49歲
5787,韓淑萍,Dane,dane5787@gmail.com,女性,1968-10-9 12:00:00,研究所,S,2008-4-7 12:00:00,44,40~49歲
5812,方雅文,Eithan,eithan5812@gmail.com,女性,1969-4-1 12:00:00,研究所,S,2008-11-2 12:00:00,44,40~49歲
5822,楊佩芬,Eugene,eugene5822@gmail.com,女性,1969-1-3 12:00:00,研究所,S,2008-1-16 12:00:00,44,40~49歲
5823,闕雅惠,Kenji,kenji5823@gmail.com,女性,1968-6-28 12:00:00,研究所,S,2008-1-6 12:00:00,44,40~49歲
5824,謝詩婷,Jakob,jakob5824@gmail.com,女性,1969-1-7 12:00:00,研究所,S,2008-2-19 12:00:00,44,40~49歲
5830,李佳樺,Colten,colten5830@gmail.com,女性,1968-11-9 12:00:00,研究所,S,2008-5-15 12:00:00,44,40~49歲
5833,王心琴,Eliel,eliel5833@gmail.com,女性,1969-2-8 12:00:00,研究所,S,2008-2-15 12:00:00,44,40~49歲
5854,李齊雨,Nova,nova5854@gmail.com,女性,1969-4-6 12:00:00,研究所,S,2008-3-29 12:00:00,44,40~49歲
5856,王志忠,Santos,santos5856@gmail.com,女性,1969-3-18 12:00:00,研究所,S,2006-6-26 12:00:00,44,40~49歲
5858,陳雅惠,Zahir,zahir5858@gmail.com,女性,1968-4-16 12:00:00,研究所,S,2008-10-10 12:00:00,44,40~49歲
5886,陳婉如,Idris,idris5886@gmail.com,女性,1968-12-3 12:00:00,研究所,S,2008-8-6 12:00:00,44,40~49歲
5896,羅惠如,Ishaan,ishaan5896@gmail.com,女性,1968-12-21 12:00:00,研究所,S,2008-11-16 12:00:00,44,40~49歲
5898,宋芳儀,Kole,kole5898@gmail.com,女性,1968-9-25 12:00:00,研究所,S,2008-2-2 12:00:00,44,40~49歲
5917,林馨凡,Korbin,korbin5917@gmail.com,女性,1968-9-15 12:00:00,研究所,S,2008-8-10 12:00:00,44,40~49歲
5934,徐怡君,Seven,seven5934@gmail.com,女性,1968-11-28 12:00:00,研究所,S,2008-3-8 12:00:00,44,40~49歲
5935,談怡伶,Alaric,alaric5935@gmail.com,女性,1968-12-9 12:00:00,研究所,S,2008-1-10 12:00:00,44,40~49歲
5942,謝素星,Kellen,kellen5942@gmail.com,女性,1968-8-10 12:00:00,研究所,S,2008-11-1 12:00:00,44,40~49歲
5958,蘇怡萱,Bronson,bronson5958@gmail.com,女性,1968-5-24 12:00:00,研究所,S,2007-2-25 12:00:00,44,40~49歲
5982,張淑芳,Franco,franco5982@gmail.com,女性,1969-1-26 12:00:00,研究所,S,2008-2-5 12:00:00,44,40~49歲
5989,葉俊斌,Wes,wes5989@gmail.com,女性,1968-4-16 12:00:00,研究所,S,2008-1-23 12:00:00,44,40~49歲
5992,陳宗翰,Larry,larry5992@gmail.com,女性,1968-12-11 12:00:00,研究所,S,2006-8-14 12:00:00,44,40~49歲
5997,陳富興,Mekhi,mekhi5997@gmail.com,女性,1968-12-15 12:00:00,研究所,S,2006-9-25 12:00:00,44,40~49歲
6002,李慧君,Jamal,jamal6002@gmail.com,女性,1968-4-21 12:00:00,研究所,S,2008-12-10 12:00:00,44,40~49歲
6030,馮佩珊,Dilan,dilan6030@gmail.com,男性,1968-4-21 12:00:00,研究所,S,2007-8-4 12:00:00,44,40~49歲
6045,黃俊彬,Elisha,elisha6045@gmail.com,男性,1968-7-18 12:00:00,研究所,S,2006-5-29 12:00:00,44,40~49歲
6053,賴俊明,Brennan,brennan6053@gmail.com,男性,1968-9-16 12:00:00,研究所,S,2008-2-23 12:00:00,44,40~49歲
6060,陳松羽,Kace,kace6060@gmail.com,男性,1968-11-5 12:00:00,研究所,S,2007-7-26 12:00:00,44,40~49歲
6073,裘嘉玲,Van,van6073@gmail.com,男性,1968-7-6 12:00:00,研究所,S,2008-10-10 12:00:00,44,40~49歲
6112,刁佳玲,Felipe,felipe6112@gmail.com,男性,1968-8-2 12:00:00,研究所,S,2008-8-22 12:00:00,44,40~49歲
6113,古政舜,Fisher,fisher6113@gmail.com,男性,1968-12-8 12:00:00,研究所,S,2008-8-11 12:00:00,44,40~49歲
6134,李淑婷,Cal,cal6134@gmail.com,男性,1968-11-15 12:00:00,研究所,S,2008-1-16 12:00:00,44,40~49歲
6137,吳宜蓁,Dior,dior6137@gmail.com,男性,1969-3-2 12:00:00,研究所,S,2008-1-14 12:00:00,44,40~49歲
6147,王淑君,Judson,judson6147@gmail.com,男性,1968-8-31 12:00:00,研究所,S,2008-12-31 12:00:00,44,40~49歲
6154,陳定永,Alfonso,alfonso6154@gmail.com,男性,1968-7-11 12:00:00,研究所,S,2008-10-28 12:00:00,44,40~49歲
6156,翁舜俊,Deandre,deandre6156@gmail.com,男性,1968-5-8 12:00:00,研究所,S,2008-6-11 12:00:00,44,40~49歲
6159,陳恭定,Rocky,rocky6159@gmail.com,男性,1968-9-13 12:00:00,研究所,S,2008-10-29 12:00:00,44,40~49歲
6171,周佳慧,Henrik,henrik6171@gmail.com,男性,1969-3-6 12:00:00,研究所,S,2008-3-31 12:00:00,44,40~49歲
6178,張俊賢,Reuben,reuben6178@gmail.com,男性,1968-9-21 12:00:00,研究所,S,2006-6-21 12:00:00,44,40~49歲
6220,林佩芬,Anders,anders6220@gmail.com,男性,1969-2-5 12:00:00,研究所,S,2008-3-4 12:00:00,44,40~49歲
6267,郭惠君,Arian,arian6267@gmail.com,男性,1968-7-5 12:00:00,研究所,S,2008-8-18 12:00:00,44,40~49歲
6282,劉雅鈴,Damir,damir6282@gmail.com,男性,1969-2-11 12:00:00,研究所,S,2008-3-19 12:00:00,44,40~49歲
6286,胡宜芳,Jacoby,jacoby6286@gmail.com,男性,1968-7-19 12:00:00,研究所,S,2008-4-5 12:00:00,44,40~49歲
6305,黃小恭,Khalid,khalid6305@gmail.com,男性,1969-3-5 12:00:00,研究所,S,2008-4-30 12:00:00,44,40~49歲
6342,劉友晴,Kye,kye6342@gmail.com,男性,1968-8-19 12:00:00,研究所,S,2007-5-11 12:00:00,44,40~49歲
6391,黃文正,Mustafa,mustafa6391@gmail.com,男性,1968-10-9 12:00:00,研究所,S,2006-10-3 12:00:00,44,40~49歲
6406,林允玉,Jadiel,jadiel6406@gmail.com,男性,1969-1-16 12:00:00,研究所,M,2008-1-31 12:00:00,44,40~49歲
6427,許家豪,Stefan,stefan6427@gmail.com,男性,1968-5-3 12:00:00,研究所,M,2008-4-11 12:00:00,44,40~49歲
6432,邱雅慧,Yousef,yousef6432@gmail.com,男性,1969-1-1 12:00:00,研究所,M,2007-11-2 12:00:00,44,40~49歲
6465,傅佩芬,Aydin,aydin6465@gmail.com,男性,1968-4-23 12:00:00,研究所,M,2008-2-21 12:00:00,44,40~49歲
6546,陳佩君,Jericho,jericho6546@gmail.com,男性,1968-8-14 12:00:00,研究所,M,2008-6-18 12:00:00,44,40~49歲
6547,曹建宏,Robin,robin6547@gmail.com,男性,1969-3-7 12:00:00,研究所,M,2008-6-17 12:00:00,44,40~49歲
6591,傅佳穎,Wallace,wallace6591@gmail.com,男性,1968-9-1 12:00:00,研究所,M,2008-8-7 12:00:00,44,40~49歲
6597,楊語淑,Alistair,alistair6597@gmail.com,男性,1968-10-14 12:00:00,研究所,M,2008-3-28 12:00:00,44,40~49歲
6647,鄭韋平,Davion,davion6647@gmail.com,男性,1968-11-1 12:00:00,研究所,M,2008-7-22 12:00:00,44,40~49歲
6660,毛珮君,Alfred,alfred6660@gmail.com,男性,1968-5-12 12:00:00,研究所,M,2008-8-28 12:00:00,44,40~49歲
6766,陳明善,Ernesto,ernesto6766@gmail.com,男性,1968-11-12 12:00:00,研究所,M,2008-1-16 12:00:00,44,40~49歲
6767,吳英才,Kyng,kyng6767@gmail.com,男性,1968-7-12 12:00:00,研究所,M,2008-8-15 12:00:00,44,40~49歲
6797,周娟辛,Everest,everest6797@gmail.com,男性,1968-9-14 12:00:00,研究所,M,2008-2-5 12:00:00,44,40~49歲
6798,林佳蓉,Gary,gary6798@gmail.com,男性,1968-12-28 12:00:00,研究所,M,2008-8-27 12:00:00,44,40~49歲
6859,顏怡如,Leroy,leroy6859@gmail.com,男性,1968-11-19 12:00:00,研究所,M,2008-7-27 12:00:00,44,40~49歲
6883,姚雅慧,Yahir,yahir6883@gmail.com,男性,1968-4-19 12:00:00,研究所,M,2008-5-13 12:00:00,44,40~49歲
6917,李秀娟,Braden,braden6917@gmail.com,男性,1969-1-1 12:00:00,研究所,M,2007-5-30 12:00:00,44,40~49歲
6935,李雅玲,Kelvin,kelvin6935@gmail.com,男性,1968-5-3 12:00:00,研究所,M,2007-9-7 12:00:00,44,40~49歲
6996,林鈺婷,Kristian,kristian6996@gmail.com,男性,1968-9-6 12:00:00,研究所,M,2006-9-11 12:00:00,44,40~49歲
5335,陳富玉,Adler,adler5335@gmail.com,女性,1966-8-19 12:00:00,研究所,M,2008-4-21 12:00:00,46,40~49歲
5343,梁欣怡,Avyaan,avyaan5343@gmail.com,女性,1966-4-4 12:00:00,研究所,M,2008-2-29 12:00:00,47,40~49歲
5348,陳芳儀,Brayan,brayan5348@gmail.com,女性,1966-1-2 12:00:00,研究所,M,2007-11-4 12:00:00,47,40~49歲
5368,葉慧君,Jones,jones5368@gmail.com,女性,1963-6-18 12:00:00,研究所,M,2008-1-30 12:00:00,49,40~49歲
5369,林宗翰,Truett,truett5369@gmail.com,女性,1964-4-17 12:00:00,研究所,M,2008-2-18 12:00:00,48,40~49歲
5377,郭曉君,Aries,aries5377@gmail.com,女性,1965-2-3 12:00:00,研究所,M,2008-9-4 12:00:00,48,40~49歲
5390,陳彥廷,Joey,joey5390@gmail.com,女性,1964-6-19 12:00:00,研究所,M,2007-7-11 12:00:00,48,40~49歲
5401,劉怡如,Randy,randy5401@gmail.com,女性,1964-5-7 12:00:00,研究所,M,2008-10-30 12:00:00,48,40~49歲
5414,王奇宜,Jaxx,jaxx5414@gmail.com,女性,1969-9-15 12:00:00,研究所,M,2008-4-12 12:00:00,43,40~49歲
5415,房發蜂,Jesiah,jesiah5415@gmail.com,女性,1965-3-15 12:00:00,研究所,M,2008-4-29 12:00:00,48,40~49歲
5429,曾雅芳,Jovanni,jovanni5429@gmail.com,女性,1965-2-19 12:00:00,研究所,M,2007-9-22 12:00:00,48,40~49歲
5430,李國賢,Azriel,azriel5430@gmail.com,女性,1969-10-6 12:00:00,研究所,M,2007-10-14 12:00:00,43,40~49歲
5431,陳惠君,Brecken,brecken5431@gmail.com,女性,1969-9-6 12:00:00,研究所,M,2007-10-22 12:00:00,43,40~49歲
5434,鄭文雄,Harley,harley5434@gmail.com,女性,1969-11-19 12:00:00,研究所,M,2007-9-30 12:00:00,43,40~49歲
5453,黃佳欣,Zechariah,zechariah5453@gmail.com,女性,1966-10-18 12:00:00,研究所,M,2008-8-31 12:00:00,46,40~49歲
5455,梁宗翰,Gordon,gordon5455@gmail.com,女性,1965-1-22 12:00:00,研究所,M,2007-12-17 12:00:00,48,40~49歲
5480,呂志明,Jakai,jakai5480@gmail.com,女性,1965-7-8 12:00:00,研究所,M,2008-11-30 12:00:00,47,40~49歲
5493,謝欣樂,Carl,carl5493@gmail.com,女性,1970-1-12 12:00:00,研究所,M,2006-1-17 12:00:00,43,40~49歲
5495,黎乃月,Graysen,graysen5495@gmail.com,女性,1970-1-28 12:00:00,研究所,M,2008-7-15 12:00:00,43,40~49歲
5496,楊志明,Kylen,kylen5496@gmail.com,女性,1970-4-3 12:00:00,研究所,M,2008-3-31 12:00:00,43,40~49歲
5517,陳柏智,Ayan,ayan5517@gmail.com,女性,1970-3-31 12:00:00,研究所,M,2007-12-6 12:00:00,43,40~49歲
5553,季淑美,Branson,branson5553@gmail.com,女性,1963-7-6 12:00:00,研究所,M,2008-10-6 12:00:00,49,40~49歲
5572,李筱婷,Crosby,crosby5572@gmail.com,女性,1964-12-22 12:00:00,研究所,M,2008-10-26 12:00:00,48,40~49歲
5591,盧郁婷,Dominik,dominik5591@gmail.com,女性,1967-2-6 12:00:00,研究所,M,2008-1-21 12:00:00,46,40~49歲
5593,賴惠雯,Jabari,jabari5593@gmail.com,女性,1963-5-12 12:00:00,研究所,M,2008-8-16 12:00:00,49,40~49歲
5620,李雅雯,Jaxtyn,jaxtyn5620@gmail.com,女性,1964-10-28 12:00:00,研究所,M,2006-10-18 12:00:00,48,40~49歲
5633,黃雅文,Kristopher,kristopher5633@gmail.com,女性,1966-12-28 12:00:00,研究所,M,2007-1-1 12:00:00,46,40~49歲
5634,劉佩君,Ulises,ulises5634@gmail.com,女性,1969-8-1 12:00:00,研究所,M,2008-4-1 12:00:00,43,40~49歲
5643,錢劭俊,Zyon,zyon5643@gmail.com,女性,1970-4-13 12:00:00,研究所,M,2008-6-5 12:00:00,43,40~49歲
5644,林亞歡,Fox,fox5644@gmail.com,女性,1964-4-3 12:00:00,研究所,M,2008-10-8 12:00:00,49,40~49歲
5647,陳友綠,Howard,howard5647@gmail.com,女性,1969-9-18 12:00:00,研究所,M,2006-6-7 12:00:00,43,40~49歲
5648,馮慧玲,Salvatore,salvatore5648@gmail.com,女性,1964-6-20 12:00:00,研究所,M,2006-7-12 12:00:00,48,40~49歲
5670,侯慧娟,Turner,turner5670@gmail.com,女性,1963-12-5 12:00:00,研究所,M,2006-2-23 12:00:00,49,40~49歲
5696,游佳樺,Vance,vance5696@gmail.com,女性,1964-5-10 12:00:00,研究所,M,2007-2-13 12:00:00,48,40~49歲
5719,林英豪,Harlem,harlem5719@gmail.com,女性,1965-4-8 12:00:00,研究所,S,2008-3-23 12:00:00,48,40~49歲
5737,黃家明,Jair,jair5737@gmail.com,女性,1963-8-28 12:00:00,研究所,S,2008-3-18 12:00:00,49,40~49歲
5738,劉貴禮,Jakobe,jakobe5738@gmail.com,女性,1963-9-15 12:00:00,研究所,S,2007-2-7 12:00:00,49,40~49歲
